run,TestTimes,VoltageV,CurrentA,SurfaceTempdegC,TsurfaceK,deltaTK,SoCproxy,powerW,dVdt,dTdt,window_mean_temp_C,window_max_temp_C,temp_rise_from_start_C
k4,12227.886208,3.1347129344940186,-16.746658325195312,24.740158081054688,297.89015808105466,-0.2598419189453125,0.3733605497023638,52.495966461541684,-0.02771282196044922,0.0,24.73910789489746,27.11008644104004,0.030788421630859375
k4,12228.886408,3.1162896156311035,-16.747047424316406,24.835203170776367,297.98520317077634,-0.1647968292236328,0.3625233033124138,52.188649980878836,-0.01842331886291504,0.09504508972167969,24.759167098999022,27.11008644104004,0.12583351135253906
k4,12229.886008,3.0986127853393555,-16.747055053710938,24.835203170776367,297.98520317077634,-0.1647968292236328,0.35212516784667963,51.89263890621078,-0.017676830291748047,0.0,24.77817611694336,27.11008644104004,0.12583351135253906
k4,12230.886308,3.079972267150879,-16.746856689453125,24.835203170776367,297.98520317077634,-0.1647968292236328,0.3411601571475758,51.579854165465804,-0.018640518188476562,0.0,24.797185134887695,27.11008644104004,0.12583351135253906
k4,12231.887008,3.06730318069458,-16.74694061279297,25.160535726806433,298.3105357268064,0.16053572680641537,0.33370775334975294,51.36794420852311,-0.012669086456298828,0.32533255603006594,24.881260664038045,27.11008644104004,0.451166067382605
k4,12232.886508,3.052276849746704,-16.746856689453125,25.160568237304688,298.31056823730466,0.1605682373046875,0.32486873514512005,51.1160429792435,-0.015026330947875977,3.25104982543678e-05,24.965342695288044,27.11008644104004,0.4511985778808594
k4,12233.887107999999,3.041644334793091,-16.746856689453125,25.160568237304688,298.31056823730466,0.1605682373046875,0.31861431458417105,50.93798177506687,-0.010632514953613281,0.0,25.030415708593708,27.11008644104004,0.4511985778808594
k4,12234.886608,3.029853105545044,-16.746849060058594,25.541809085847472,298.69180908584747,0.5418090858474898,0.3116782973794376,50.74049263271263,-0.011791229248046875,0.3812408485427845,25.171736891607928,27.11008644104004,0.8324394264236439
k4,12235.886208,3.0189216136932373,-16.746742248535156,25.541847229003906,298.6918472290039,0.5418472290039062,0.3052480080548454,50.55710213305247,-0.01093149185180664,3.814315643424493e-05,25.313065703253436,27.11008644104004,0.8324775695800781
k4,12236.887508,3.012063503265381,-16.74749755859375,26.0266056060791,299.1766056060791,1.0266056060791016,0.301213825450224,50.444526167266304,-0.006858110427856445,0.4847583770751953,25.486279679107973,27.11008644104004,1.3172359466552734
k4,12237.886308,3.003716230392456,-16.747604370117188,26.0266056060791,299.1766056060791,1.0266056060791016,0.2963036649367388,50.30505106671262,-0.008347272872924805,0.0,25.65948715286285,27.11008644104004,1.3172359466552734
k4,12238.887008,2.9987711906433105,-16.7470703125,26.0266056060791,299.1766056060791,1.0266056060791016,0.2933948180254768,50.220631980802864,-0.004945039749145508,0.0,25.832694626617734,27.11008644104004,1.3172359466552734
k4,12239.886108,2.993290662765503,-16.747634887695312,26.516985443568828,299.6669854435688,1.5169854435688421,0.29017097809735465,50.13053913274416,-0.005480527877807617,0.49037983748972636,26.027729898162004,27.11008644104004,1.8076157841449998
k4,12240.887107999999,2.985931873321533,-16.747207641601562,26.51703453063965,299.6670345306396,1.5170345306396484,0.2858422784244313,50.00602108619205,-0.0073587894439697266,4.908707082051933e-05,26.222767358489154,27.11008644104004,1.8076648712158203
k4,12241.887008,2.9808084964752197,-16.747314453125,26.51703453063965,299.6670345306396,1.5170345306396484,0.2828285273383645,49.92053721501725,-0.0051233768463134766,0.0,26.320853143401262,27.11008644104004,1.8076648712158203
k4,12242.886608,2.975876569747925,-16.747085571289062,27.04442596435547,300.19442596435545,2.0444259643554688,0.2799273939693675,49.83725956316266,-0.004931926727294922,0.5273914337158203,26.524417215056538,27.11008644104004,2.3350563049316406
